cdrRecordType,globalCallID_callManagerId,globalCallID_callId,origLegCallIdentifier,dateTimeOrigination,origNodeId,origSpan,origIpAddr,callingPartyNumber,callingPartyUnicodeLoginUserID,origCause_location,origCause_value,origPrecedenceLevel,origMediaTransportAddress_IP,origMediaTransportAddress_Port,origMediaCap_payloadCapability,origMediaCap_maxFramesPerPacket,origMediaCap_g723BitRate,origVideoCap_Codec,origVideoCap_Bandwidth,origVideoCap_Resolution,origVideoTransportAddress_IP,origVideoTransportAddress_Port,origRSVPAudioStat,origRSVPVideoStat,destLegIdentifier,destNodeId,destSpan,destIpAddr,originalCalledPartyNumber,finalCalledPartyNumber,finalCalledPartyUnicodeLoginUserID,destCause_location,destCause_value,destPrecedenceLevel,destMediaTransportAddress_IP,destMediaTransportAddress_Port,destMediaCap_payloadCapability,destMediaCap_maxFramesPerPacket,destMediaCap_g723BitRate,destVideoCap_Codec,destVideoCap_Bandwidth,destVideoCap_Resolution,destVideoTransportAddress_IP,destVideoTransportAddress_Port,destRSVPAudioStat,destRSVPVideoStat,dateTimeConnect,dateTimeDisconnect,lastRedirectDn,pkid,originalCalledPartyNumberPartition,callingPartyNumberPartition,finalCalledPartyNumberPartition,lastRedirectDnPartition,duration,origDeviceName,destDeviceName,origCallTerminationOnBehalfOf,destCallTerminationOnBehalfOf,origCalledPartyRedirectOnBehalfOf,lastRedirectRedirectOnBehalfOf,origCalledPartyRedirectReason,lastRedirectRedirectReason,destConversationId,globalCallId_ClusterID,joinOnBehalfOf,comment,authCodeDescription,authorizationLevel,clientMatterCode,origDTMFMethod,destDTMFMethod,callSecuredStatus,origConversationId,origMediaCap_Bandwidth,destMediaCap_Bandwidth,authorizationCodeValue,outpulsedCallingPartyNumber,outpulsedCalledPartyNumber,origIpv4v6Addr,destIpv4v6Addr,origVideoCap_Codec_Channel2,origVideoCap_Bandwidth_Channel2,origVideoCap_Resolution_Channel2,origVideoTransportAddress_IP_Channel2,origVideoTransportAddress_Port_Channel2,origVideoChannel_Role_Channel2,destVideoCap_Codec_Channel2,destVideoCap_Bandwidth_Channel2,destVideoCap_Resolution_Channel2,destVideoTransportAddress_IP_Channel2,destVideoTransportAddress_Port_Channel2,destVideoChannel_Role_Channel2,incomingProtocolID,incomingProtocolCallRef,outgoingProtocolID,outgoingProtocolCallRef,currentRoutingReason,origRoutingReason,lastRedirectingRoutingReason,huntPilotDN,huntPilotPartition,calledPartyPatternUsage,outpulsedOriginalCalledPartyNumber,outpulsedLastRedirectingNumber,wasCallQueued,totalWaitTimeInQueue,callingPartyNumber_uri,originalCalledPartyNumber_uri,finalCalledPartyNumber_uri,lastRedirectDn_uri,mobileCallingPartyNumber,finalMobileCalledPartyNumber,origMobileDeviceName,destMobileDeviceName,origMobileCallDuration,destMobileCallDuration,mobileCallType,originalCalledPartyPattern,finalCalledPartyPattern,lastRedirectingPartyPattern,huntPilotPattern
1,8,1116,137949613,1642797002,8,0,419893514,7038085,GFELPETO,0,16,4,419893514,22900,44,20,0,103,1920,10,419893514,25886,0,0,137949614,8,137949614,525178634,1147473204.cafvid,1147473204.cafvid,\ ,0,0,4,525178634,48316,44,20,0,103,1936,10,525178634,48318,0,0,1642797008,1642799458,1147473204.cafvid,4a339907-2550-42bf-bfb8-021d7f7c3e64,PT_Internas,PT_Internas,PT_Internas,PT_Internas,2450,SEP084FA9C7E1C3,CDPTTPR24-SIP-TRUNK,12,0,0,0,0,0,0,CCAFCUCM,0,,,0,,2,3,2,0,64,64,,,,10.17.7.25,10.151.77.31,103,0,11,419893514,25088,0,103,0,10,525178634,48322,0,0,,1,E7B5868000010000000000AC194D970A,0,0,0,,,9,,,0,0,vc_asilveira@cafvid.caf.com,1147473204.cafvid@m.webex.com,1147473204.cafvid@m.webex.com,1147473204.cafvid@m.webex.com,,,,,0,0,0,1147473204.cafvid@m.webex.com,1147473204.cafvid@m.webex.com,1147473204.cafvid@m.webex.com,
1,8,1117,137949615,1643041981,8,0,554111242,7045301,SR_PAN_GATUN,0,16,4,554111242,21628,44,20,0,103,1920,10,554111242,24900,0,0,137949616,8,137949616,525178634,1190816029.cafvid,1190816029.cafvid,\ ,0,0,4,525178634,48346,44,20,0,103,1920,0,525178634,48348,0,0,1643041986,1643042177,1190816029.cafvid,9f7c3875-26b4-4078-9d22-3786367dbad8,PT_Internas,PT_Internas,PT_Internas,PT_Internas,191,SEP5CA62DC3F4F5,CDPTTPR24-SIP-TRUNK,12,0,0,0,0,0,0,CCAFCUCM,0,,,0,,2,3,2,0,64,64,,,,10.17.7.33,10.151.77.31,103,0,11,554111242,26298,0,103,0,11,525178634,48352,0,0,,1,4A92620000010000000000AD194D970A,0,0,0,,,9,,,0,0,SR_PAN_GATUN@cafvid.caf.com,1190816029.cafvid@m.webex.com,1190816029.cafvid@m.webex.com,1190816029.cafvid@m.webex.com,,,,,0,0,0,1190816029.cafvid@m.webex.com,1190816029.cafvid@m.webex.com,1190816029.cafvid@m.webex.com,
1,8,1118,137949617,1643054613,8,0,554111242,7045301,SR_PAN_GATUN,0,16,4,554111242,16892,44,20,0,103,1920,10,554111242,24938,0,0,137949618,8,137949618,525178634,1190660117.cafvid,1190660117.cafvid,\ ,0,0,4,525178634,48374,44,20,0,103,1920,0,525178634,48376,0,0,1643054619,1643054695,1190660117.cafvid,67c19275-90e5-4daf-8db4-0762f4f463ad,PT_Internas,PT_Internas,PT_Internas,PT_Internas,76,SEP5CA62DC3F4F5,CDPTTPR24-SIP-TRUNK,12,0,0,0,0,0,0,CCAFCUCM,0,,,0,,2,3,2,0,64,64,,,,10.17.7.33,10.151.77.31,103,0,11,554111242,24776,0,103,0,11,525178634,48380,0,0,,1,B3D49E0000010000000000AE194D970A,0,0,0,,,9,,,0,0,SR_PAN_GATUN@cafvid.caf.com,1190660117.cafvid@m.webex.com,1190660117.cafvid@m.webex.com,1190660117.cafvid@m.webex.com,,,,,0,0,0,1190660117.cafvid@m.webex.com,1190660117.cafvid@m.webex.com,1190660117.cafvid@m.webex.com,
1,8,1119,137949619,1643055920,8,0,554111242,7045301,SR_PAN_GATUN,0,0,4,554111242,24030,44,20,0,103,1920,10,554111242,25050,0,0,137949620,8,137949620,525178634,1192848484.cafvid,1192848484.cafvid,\ ,0,16,4,525178634,48402,44,20,0,103,1936,10,525178634,48404,0,0,1643055924,1643067152,1192848484.cafvid,e3263fbd-5199-4b35-9d98-7593ab9cad8a,PT_Internas,PT_Internas,PT_Internas,PT_Internas,11228,SEP5CA62DC3F4F5,CDPTTPR24-SIP-TRUNK,0,12,0,0,0,0,0,CCAFCUCM,0,,,0,,2,3,2,0,64,64,,,,10.17.7.33,10.151.77.31,103,0,11,554111242,24944,0,103,0,11,525178634,48408,0,0,,1,BEDCFD8000010000000000AF194D970A,0,0,0,,,9,,,0,0,SR_PAN_GATUN@cafvid.caf.com,1192848484.cafvid@m.webex.com,1192848484.cafvid@m.webex.com,1192848484.cafvid@m.webex.com,,,,,0,0,0,1192848484.cafvid@m.webex.com,1192848484.cafvid@m.webex.com,1192848484.cafvid@m.webex.com,
1,9,1182,154726479,1643120971,9,0,369560330,7047392,SR_COL_MAGDALENA,0,16,4,369560330,23806,44,20,0,103,1920,10,369560330,25186,0,0,154726480,9,154726480,525178634,1126946946.cafvid,1126946946.cafvid,\ ,0,0,4,525178634,48432,44,20,0,103,1936,10,525178634,48434,0,0,1643120977,1643124695,1126946946.cafvid,1f07890e-8ff6-4a92-9119-da1c3ba2c346,PT_Internas,PT_Internas,PT_Internas,PT_Internas,3718,SEP683B7851E80D,CDPTTPR24-SIP-TRUNK,12,0,0,0,0,0,0,CCAFCUCM,0,,,0,,2,3,2,0,64,64,,,,10.11.7.22,10.151.77.31,103,0,11,369560330,24888,0,103,0,11,525178634,48438,0,0,,1,3447DD0000010000000000B0194D970A,0,0,0,,,9,,,0,0,SR_COL_MAGDALENA@cafvid.caf.com,1126946946.cafvid@m.webex.com,1126946946.cafvid@m.webex.com,1126946946.cafvid@m.webex.com,,,,,0,0,0,1126946946.cafvid@m.webex.com,1126946946.cafvid@m.webex.com,1126946946.cafvid@m.webex.com,
1,9,1183,154726481,1643124695,9,0,369560330,7047392,SR_COL_MAGDALENA,0,16,4,369560330,16816,44,20,0,103,1920,10,369560330,24714,0,0,154726482,9,154726482,525178634,1199650160.cafvid,1199650160.cafvid,\ ,0,0,4,525178634,48462,44,20,0,103,1936,10,525178634,48464,0,0,1643124700,1643127504,1199650160.cafvid,bdcfce4b-a2fa-4226-bd2b-d7540ba6c8d7,PT_Internas,PT_Internas,PT_Internas,PT_Internas,2804,SEP683B7851E80D,CDPTTPR24-SIP-TRUNK,12,0,0,0,0,0,0,CCAFCUCM,0,,,0,,2,3,2,0,64,64,,,,10.11.7.22,10.151.77.31,103,0,11,369560330,25526,0,103,0,11,525178634,48468,0,0,,1,DFF52B0000010000000000B1194D970A,0,0,0,,,9,,,0,0,SR_COL_MAGDALENA@cafvid.caf.com,1199650160.cafvid@m.webex.com,1199650160.cafvid@m.webex.com,1199650160.cafvid@m.webex.com,,,,,0,0,0,1199650160.cafvid@m.webex.com,1199650160.cafvid@m.webex.com,1199650160.cafvid@m.webex.com,
1,9,1184,154726483,1643126181,9,0,487000842,7047331,SR_COL_MUISCA,0,0,4,487000842,19120,44,20,0,103,1920,10,487000842,26160,0,0,154726484,9,154726484,525178634,1187816555.cafvid,1187816555.cafvid,\ ,0,16,4,525178634,48492,44,20,0,103,1936,10,525178634,48494,0,0,1643126185,1643134702,1187816555.cafvid,a868c988-6ce2-4551-9251-5519cb85d812,PT_Internas,PT_Internas,PT_Internas,PT_Internas,8517,SEP6C310EC84AAD,CDPTTPR24-SIP-TRUNK,0,12,0,0,0,0,0,CCAFCUCM,0,,,0,,2,3,2,0,64,64,,,,10.11.7.29,10.151.77.31,103,0,11,487000842,26112,0,103,0,11,525178634,48498,0,0,,1,55AEC60000010000000000B2194D970A,0,0,0,,,9,,,0,0,SR_COL_MUISCA@cafvid.caf.com,1187816555.cafvid@m.webex.com,1187816555.cafvid@m.webex.com,1187816555.cafvid@m.webex.com,,,,,0,0,0,1187816555.cafvid@m.webex.com,1187816555.cafvid@m.webex.com,1187816555.cafvid@m.webex.com,
1,9,1185,154726485,1643141008,9,0,369560330,7047392,SR_COL_MAGDALENA,0,16,4,369560330,22988,44,20,0,103,1920,10,369560330,25668,0,0,154726486,9,154726486,525178634,1161235392.cafvid,1161235392.cafvid,\ ,0,0,4,525178634,48522,44,20,0,103,1936,10,525178634,48524,0,0,1643141013,1643143489,1161235392.cafvid,3eda0130-b656-43bc-8e42-2589de878135,PT_Internas,PT_Internas,PT_Internas,PT_Internas,2476,SEP683B7851E80D,CDPTTPR24-SIP-TRUNK,12,0,0,0,0,0,0,CCAFCUCM,0,,,0,,2,3,2,0,64,64,,,,10.11.7.22,10.151.77.31,103,0,11,369560330,25764,0,103,0,11,525178634,48528,0,0,,1,DB436D80000100000000010F174D970A,0,0,0,,,9,,,0,0,SR_COL_MAGDALENA@cafvid.caf.com,1161235392.cafvid@m.webex.com,1161235392.cafvid@m.webex.com,1161235392.cafvid@m.webex.com,,,,,0,0,0,1161235392.cafvid@m.webex.com,1161235392.cafvid@m.webex.com,1161235392.cafvid@m.webex.com,
1,9,1186,154726487,1643143650,9,0,369560330,7047392,SR_COL_MAGDALENA,0,16,4,369560330,16462,44,20,0,103,1920,10,369560330,26194,0,0,154726488,9,154726488,525178634,1161235392.cafvid,1161235392.cafvid,\ ,0,0,4,525178634,48552,44,20,0,103,1920,0,525178634,48554,0,0,1643143654,1643144109,1161235392.cafvid,a7fafee7-a361-4f7d-86bf-09393d17bc3b,PT_Internas,PT_Internas,PT_Internas,PT_Internas,455,SEP683B7851E80D,CDPTTPR24-SIP-TRUNK,12,0,0,0,0,0,0,CCAFCUCM,0,,,0,,2,3,2,0,64,64,,,,10.11.7.22,10.151.77.31,103,0,11,369560330,24910,0,103,0,11,525178634,48558,0,0,,1,0204A28000010000000000B3194D970A,0,0,0,,,9,,,0,0,SR_COL_MAGDALENA@cafvid.caf.com,1161235392.cafvid@m.webex.com,1161235392.cafvid@m.webex.com,1161235392.cafvid@m.webex.com,,,,,0,0,0,1161235392.cafvid@m.webex.com,1161235392.cafvid@m.webex.com,1161235392.cafvid@m.webex.com,
1,9,1187,154726489,1643145007,9,0,369560330,7047392,SR_COL_MAGDALENA,0,16,4,369560330,18340,44,20,0,103,1920,10,369560330,25602,0,0,154726490,9,154726490,525178634,1170245752.cafvid,1170245752.cafvid,\ ,0,0,4,525178634,48580,44,20,0,103,1936,10,525178634,48582,0,0,1643145012,1643149410,1170245752.cafvid,f99fed72-fe42-4c46-8d4b-ccabe2b2ae99,PT_Internas,PT_Internas,PT_Internas,PT_Internas,4398,SEP683B7851E80D,CDPTTPR24-SIP-TRUNK,12,0,0,0,0,0,0,CCAFCUCM,0,,,0,,2,3,2,0,64,64,,,,10.11.7.22,10.151.77.31,103,0,11,369560330,25790,0,103,0,11,525178634,48586,0,0,,1,2ADA6700000100000000003E1900070A,0,0,0,,,9,,,0,0,SR_COL_MAGDALENA@cafvid.caf.com,1170245752.cafvid@m.webex.com,1170245752.cafvid@m.webex.com,1170245752.cafvid@m.webex.com,,,,,0,0,0,1170245752.cafvid@m.webex.com,1170245752.cafvid@m.webex.com,1170245752.cafvid@m.webex.com,
1,7,1073,121173918,1643206474,7,0,369561610,7045631,SR_ESP_CIBELES,0,16,4,369561610,20252,44,20,0,103,1920,10,369561610,25562,0,0,121173919,7,121173919,525178634,23419926066,23419926066,\ ,0,0,4,525178634,48638,44,20,0,103,1920,0,525178634,48640,0,0,1643206477,1643207428,23419926066,37d02527-7801-44a3-9a1e-78b27624a1cc,PT_Internas,PT_Internas,PT_Internas,PT_Internas,951,SEP00778D90F1B1,CDPTTPR24-SIP-TRUNK,12,0,0,0,0,0,0,CCAFCUCM,0,,,0,,2,3,2,0,64,64,,,,10.16.7.22,10.151.77.31,103,0,11,369561610,25228,0,103,0,11,525178634,48644,0,0,,1,480A46800001000000000111174D970A,0,0,0,,,9,,,0,0,SR_ESP_CIBELES@cafvid.caf.com,23419926066@webex.com,23419926066@webex.com,23419926066@webex.com,,,,,0,0,0,([\\-.a-zA-Z0-9]?.[\\-.a-zA-Z0-9]?),([\\-.a-zA-Z0-9]?.[\\-.a-zA-Z0-9]?),([\\-.a-zA-Z0-9]?.[\\-.a-zA-Z0-9]?),
1,9,1188,154726491,1643205700,9,0,369560330,7047392,SR_COL_MAGDALENA,0,16,4,369560330,22316,44,20,0,103,1920,10,369560330,26128,0,0,154726492,9,154726492,525178634,1124277725.cafvid,1124277725.cafvid,\ ,0,0,4,525178634,48610,44,20,0,103,1936,10,525178634,48612,0,0,1643205707,1643208220,1124277725.cafvid,48da8620-3f36-4326-a0a1-3d862996fe94,PT_Internas,PT_Internas,PT_Internas,PT_Internas,2513,SEP683B7851E80D,CDPTTPR24-SIP-TRUNK,12,0,0,0,0,0,0,CCAFCUCM,0,,,0,,2,3,2,0,64,64,,,,10.11.7.22,10.151.77.31,103,0,11,369560330,25370,0,103,0,11,525178634,48616,0,0,,1,7AB33F800001000000000110174D970A,0,0,0,,,9,,,0,0,SR_COL_MAGDALENA@cafvid.caf.com,1124277725.cafvid@m.webex.com,1124277725.cafvid@m.webex.com,1124277725.cafvid@m.webex.com,,,,,0,0,0,1124277725.cafvid@m.webex.com,1124277725.cafvid@m.webex.com,1124277725.cafvid@m.webex.com,
1,9,1189,154726493,1643209337,9,0,369560330,7047392,SR_COL_MAGDALENA,0,16,4,369560330,23422,44,20,0,103,1920,10,369560330,24772,0,0,154726494,9,154726494,525178634,1125354866.cafvid,1125354866.cafvid,\ ,0,0,4,525178634,48670,44,20,0,103,1936,10,525178634,48672,0,0,1643209342,1643213930,1125354866.cafvid,24c77158-4053-47b4-8e25-6d5a1f55eaa1,PT_Internas,PT_Internas,PT_Internas,PT_Internas,4588,SEP683B7851E80D,CDPTTPR24-SIP-TRUNK,12,0,0,0,0,0,0,CCAFCUCM,0,,,0,,2,3,2,0,64,64,,,,10.11.7.22,10.151.77.31,103,0,11,369560330,24830,0,103,0,11,525178634,48676,0,0,,1,F2856800000100000000003F1900070A,0,0,0,,,9,,,0,0,SR_COL_MAGDALENA@cafvid.caf.com,1125354866.cafvid@m.webex.com,1125354866.cafvid@m.webex.com,1125354866.cafvid@m.webex.com,,,,,0,0,0,1125354866.cafvid@m.webex.com,1125354866.cafvid@m.webex.com,1125354866.cafvid@m.webex.com,
1,9,1190,154726495,1643214139,9,0,369560330,7047392,SR_COL_MAGDALENA,0,16,4,369560330,19212,44,20,0,103,1920,10,369560330,26182,0,0,154726496,9,154726496,525178634,1146435210.cafvid,1146435210.cafvid,\ ,0,0,4,525178634,48700,44,20,0,103,1920,0,525178634,48702,0,0,1643214145,1643215266,1146435210.cafvid,0dac28ba-7b2d-4029-89cd-d540cca5bf3e,PT_Internas,PT_Internas,PT_Internas,PT_Internas,1121,SEP683B7851E80D,CDPTTPR24-SIP-TRUNK,12,0,0,0,0,0,0,CCAFCUCM,0,,,0,,2,3,2,0,64,64,,,,10.11.7.22,10.151.77.31,103,0,11,369560330,24576,0,103,0,11,525178634,48706,0,0,,1,20BC750000010000000000B4194D970A,0,0,0,,,9,,,0,0,SR_COL_MAGDALENA@cafvid.caf.com,1146435210.cafvid@m.webex.com,1146435210.cafvid@m.webex.com,1146435210.cafvid@m.webex.com,,,,,0,0,0,1146435210.cafvid@m.webex.com,1146435210.cafvid@m.webex.com,1146435210.cafvid@m.webex.com,
1,6,1208,104396073,1643220097,6,0,453447434,7046438,SR_ARG_PARANA,0,16,4,453447434,17184,44,20,0,103,1920,10,453447434,25502,0,0,104396074,6,104396074,525178634,1170878102.cafvid,1170878102.cafvid,\ ,0,0,4,525178634,48730,44,20,0,103,1936,10,525178634,48732,0,0,1643220102,1643222729,1170878102.cafvid,75240553-b000-49e8-aef9-ecfcac429ebc,PT_Internas,PT_Internas,PT_Internas,PT_Internas,2627,SEPAC4A677ED6F7,CDPTTPR24-SIP-TRUNK,12,0,0,0,0,0,0,CCAFCUCM,0,,,0,,2,3,2,0,64,64,,,,10.15.7.27,10.151.77.31,103,0,11,453447434,24712,0,103,0,11,525178634,48736,0,0,,1,FFFB1C000001000000000112174D970A,0,0,0,,,9,,,0,0,SR_ARG_PARANA@cafvid.caf.com,1170878102.cafvid@m.webex.com,1170878102.cafvid@m.webex.com,1170878102.cafvid@m.webex.com,,,,,0,0,0,1170878102.cafvid@m.webex.com,1170878102.cafvid@m.webex.com,1170878102.cafvid@m.webex.com,
1,9,1191,154726497,1643297185,9,0,369560330,7047392,SR_COL_MAGDALENA,0,0,4,369560330,16412,44,20,0,103,1920,10,369560330,24678,0,0,154726498,9,154726498,525178634,1166610422.cafvid,1166610422.cafvid,\ ,0,16,4,525178634,48760,44,20,0,103,1936,10,525178634,48762,0,0,1643297191,1643304062,1166610422.cafvid,bc72e9da-f610-4dee-aedb-25f940812fe2,PT_Internas,PT_Internas,PT_Internas,PT_Internas,6871,SEP683B7851E80D,CDPTTPR24-SIP-TRUNK,0,12,0,0,0,0,0,CCAFCUCM,0,,,0,,2,3,2,0,64,64,,,,10.11.7.22,10.151.77.31,103,0,11,369560330,25114,0,103,0,11,525178634,48766,0,0,,1,7C026C0000010000000000401900070A,0,0,0,,,9,,,0,0,SR_COL_MAGDALENA@cafvid.caf.com,1166610422.cafvid@m.webex.com,1166610422.cafvid@m.webex.com,1166610422.cafvid@m.webex.com,,,,,0,0,0,1166610422.cafvid@m.webex.com,1166610422.cafvid@m.webex.com,1166610422.cafvid@m.webex.com,
1,8,1120,137949621,1643300007,8,0,386339082,7045427,SR_PAN_CHAGRES,0,16,4,386339082,16428,44,20,0,103,1920,10,386339082,25254,0,0,137949622,8,137949622,525178634,1141116045.cafvid,1141116045.cafvid,\ ,0,0,4,525178634,48790,44,20,0,103,1936,10,525178634,48792,0,0,1643300010,1643310298,1141116045.cafvid,e8783455-2ad7-4709-9136-f40df9dbf5a4,PT_Internas,PT_Internas,PT_Internas,PT_Internas,10288,SEP00778D90B959,CDPTTPR24-SIP-TRUNK,12,0,0,0,0,0,0,CCAFCUCM,0,,,0,,2,3,2,0,64,64,,,,10.17.7.23,10.151.77.31,103,0,11,386339082,26304,0,103,0,11,525178634,48796,0,0,,1,0E0D730000010000000000B5194D970A,0,0,0,,,9,,,0,0,SR_PAN_CHAGRES@cafvid.caf.com,1141116045.cafvid@m.webex.com,1141116045.cafvid@m.webex.com,1141116045.cafvid@m.webex.com,,,,,0,0,0,1141116045.cafvid@m.webex.com,1141116045.cafvid@m.webex.com,1141116045.cafvid@m.webex.com,
1,9,1192,154726499,1643312463,9,0,369560330,7047392,SR_COL_MAGDALENA,0,16,4,369560330,23228,44,20,0,103,1920,10,369560330,24594,0,0,154726500,9,154726500,525178634,1127989864.cafvid,1127989864.cafvid,\ ,0,0,4,525178634,48820,44,20,0,103,1920,0,525178634,48822,0,0,1643312469,1643312515,1127989864.cafvid,7e3ec1d0-fdce-4346-b7ab-ca2420a1abe9,PT_Internas,PT_Internas,PT_Internas,PT_Internas,46,SEP683B7851E80D,CDPTTPR24-SIP-TRUNK,12,0,0,0,0,0,0,CCAFCUCM,0,,,0,,2,3,2,0,64,64,,,,10.11.7.22,10.151.77.31,103,0,11,369560330,25606,0,103,0,11,525178634,48826,0,0,,1,0E68370000010000000000B6194D970A,0,0,0,,,9,,,0,0,SR_COL_MAGDALENA@cafvid.caf.com,1127989864.cafvid@m.webex.com,1127989864.cafvid@m.webex.com,1127989864.cafvid@m.webex.com,,,,,0,0,0,1127989864.cafvid@m.webex.com,1127989864.cafvid@m.webex.com,1127989864.cafvid@m.webex.com,
1,8,1121,137949623,1643315198,8,0,537334026,7045335,SR_PAN_BARU,0,16,4,537334026,17840,44,20,0,103,1920,10,537334026,25796,0,0,137949624,8,137949624,525178634,1140499127.cafvid,1140499127.cafvid,\ ,0,0,4,525178634,48848,44,20,0,103,1920,0,525178634,48850,0,0,1643315202,1643315239,1140499127.cafvid,c08a82b3-d495-4eeb-b4d8-aae03cb96ab9,PT_Internas,PT_Internas,PT_Internas,PT_Internas,37,SEP5CA62DC3F64B,CDPTTPR24-SIP-TRUNK,12,0,0,0,0,0,0,CCAFCUCM,0,,,0,,2,3,2,0,64,64,,,,10.17.7.32,10.151.77.31,103,0,11,537334026,26166,0,103,0,11,525178634,48854,0,0,,1,6C98188000010000000000B7194D970A,0,0,0,,,9,,,0,0,SR_PAN_BARU@cafvid.caf.com,1140499127.cafvid@m.webex.com,1140499127.cafvid@m.webex.com,1140499127.cafvid@m.webex.com,,,,,0,0,0,1140499127.cafvid@m.webex.com,1140499127.cafvid@m.webex.com,1140499127.cafvid@m.webex.com,
1,8,1122,137949625,1643315411,8,0,403116298,7035315,LMEZA,0,16,4,403116298,23420,44,20,0,103,1920,10,403116298,24964,0,0,137949626,8,137949626,525178634,1190365953.cafvid,1190365953.cafvid,\ ,0,0,4,525178634,48876,44,20,0,103,1920,10,525178634,48878,0,0,1643315415,1643315444,1190365953.cafvid,8062c0bf-5bdd-44ad-9bb8-ace6cdf9aba8,PT_Internas,PT_Internas,PT_Internas,PT_Internas,29,SEP084FA905D4DB,CDPTTPR24-SIP-TRUNK,12,0,0,0,0,0,0,CCAFCUCM,0,,,0,,2,3,2,0,64,64,,,,10.17.7.24,10.151.77.31,103,0,11,403116298,25500,0,103,0,10,525178634,48882,0,0,,1,EB8D510000010000000000B8194D970A,0,0,0,,,9,,,0,0,vc_lmeza@cafvid.caf.com,1190365953.cafvid@m.webex.com,1190365953.cafvid@m.webex.com,1190365953.cafvid@m.webex.com,,,,,0,0,0,1190365953.cafvid@m.webex.com,1190365953.cafvid@m.webex.com,1190365953.cafvid@m.webex.com,
1,8,1123,137949627,1643377976,8,0,554111242,7045301,SR_PAN_GATUN,0,16,4,554111242,21266,44,20,0,103,1920,10,554111242,25168,0,0,137949628,8,137949628,525178634,1147986901.cafvid,1147986901.cafvid,\ ,0,0,4,525178634,48904,44,20,0,103,1936,10,525178634,48906,0,0,1643377983,1643394682,1147986901.cafvid,26b7e6a5-c736-45ad-bf70-2c734663ddd6,PT_Internas,PT_Internas,PT_Internas,PT_Internas,16699,SEP5CA62DC3F4F5,CDPTTPR24-SIP-TRUNK,12,0,0,0,0,0,0,CCAFCUCM,0,,,0,,2,3,2,0,64,64,,,,10.17.7.33,10.151.77.31,103,0,11,554111242,26300,0,103,0,11,525178634,48910,0,0,,1,9732B18000010000000000B9194D970A,0,0,0,,,9,,,0,0,SR_PAN_GATUN@cafvid.caf.com,1147986901.cafvid@m.webex.com,1147986901.cafvid@m.webex.com,1147986901.cafvid@m.webex.com,,,,,0,0,0,1147986901.cafvid@m.webex.com,1147986901.cafvid@m.webex.com,1147986901.cafvid@m.webex.com,
1,9,1193,154726501,1643395514,9,0,520558090,7033219,FBORIT,0,16,4,520558090,23866,44,20,0,103,1920,10,520558090,25606,0,0,154726502,9,154726502,525178634,1124085936.cafvid,1124085936.cafvid,\ ,0,0,4,525178634,48934,44,20,0,103,1920,10,525178634,48936,0,0,1643395520,1643397024,1124085936.cafvid,820f9da5-ba0c-4cd9-97be-2b9048d5a246,PT_Internas,PT_Internas,PT_Internas,PT_Internas,1504,SEP084FA91E33A5,CDPTTPR24-SIP-TRUNK,12,0,0,0,0,0,0,CCAFCUCM,0,,,0,,2,3,2,0,64,64,,,,10.22.7.31,10.151.77.31,103,0,11,520558090,24858,0,103,0,10,525178634,48940,0,0,,1,6CA91E8000010000000000411900070A,0,0,0,,,9,,,0,0,vc_fborit@cafvid.caf.com,1124085936.cafvid@m.webex.com,1124085936.cafvid@m.webex.com,1124085936.cafvid@m.webex.com,,,,,0,0,0,1124085936.cafvid@m.webex.com,1124085936.cafvid@m.webex.com,1124085936.cafvid@m.webex.com,
1,8,1124,137949629,1643468299,8,0,386339082,7045427,SR_PAN_CHAGRES,0,16,4,386339082,20622,44,20,0,103,1920,10,386339082,24790,0,0,137949630,8,137949630,525178634,1129849329.cafvid,1129849329.cafvid,\ ,0,0,4,525178634,48964,44,20,0,103,1936,10,525178634,48966,0,0,1643468307,1643477197,1129849329.cafvid,0e7313bd-db57-4d0d-bcae-b6a7ade91ebb,PT_Internas,PT_Internas,PT_Internas,PT_Internas,8890,SEP00778D90B959,CDPTTPR24-SIP-TRUNK,12,0,0,0,0,0,0,CCAFCUCM,0,,,0,,2,3,2,0,64,64,,,,10.17.7.23,10.151.77.31,103,0,11,386339082,25284,0,103,0,11,525178634,48970,0,0,,1,E3E6BD0000010000000000BA194D970A,0,0,0,,,9,,,0,0,SR_PAN_CHAGRES@cafvid.caf.com,1129849329.cafvid@m.webex.com,1129849329.cafvid@m.webex.com,1129849329.cafvid@m.webex.com,,,,,0,0,0,1129849329.cafvid@m.webex.com,1129849329.cafvid@m.webex.com,1129849329.cafvid@m.webex.com,
